t,x,y,zone_id,action,switched,perturbed_1,perturbed_2,logits_act,pi_act,pi_max,pi_entropy,pi_argmax,obs_0,obs_1,obs_2,obs_3,obs_4,obs_5,obs_6,obs_7,z_0,z_1,z_2,z_3,z_4,z_5,z_6,z_7,z_8,z_9,z_10,z_11,z_12,z_13,z_14,z_15,s_0,s_1,s_2,s_3,s_4,s_5,s_6,s_7,s_8,s_9,s_10,s_11,s_12,s_13,s_14,s_15,g_0,g_1,g_2,g_3,g_4,g_5,g_6,g_7,g_8,g_9,g_10,g_11
218,14,4,2,3,0,0,0,4.470644474029541,0.9872053861618042,0.9872053861618042,0.08509165793657303,3,-0.7169919013977051,-0.8056550621986389,-0.6547868847846985,-1.082030177116394,-0.3800111413002014,-1.2322925329208374,-0.6803737878799438,-0.6708772778511047,-0.959633469581604,-0.5399461388587952,-0.674856424331665,-0.6321738958358765,0.08477364480495453,-0.9564753770828247,0.9080385565757751,-0.8368905782699585,-0.8722650408744812,-0.7410093545913696,-0.3280937671661377,0.3332522213459015,-0.5924490094184875,-0.8838397860527039,0.9762394428253174,-0.7336073517799377,-0.07054319977760315,0.28422194719314575,0.23203183710575104,0.44511979818344116,-1.4619359970092773,-0.7932218313217163,1.1926318407058716,1.5444533824920654,0.6918279528617859,-1.1257485151290894,1.6173896789550781,-1.641643762588501,-1.3075534105300903,-0.0634436160326004,0.542047917842865,-0.08563318103551865,-0.719025731086731,0.12155121564865112,0.06189645454287529,0.23845292627811432,-0.8626250624656677,-0.025790272280573845,0.6821268200874329,-0.8818377256393433,0.7341862916946411,1.400964379310608,-0.40506511926651,-0.18554408848285675
219,14,4,2,3,0,0,0,2.744558095932007,0.9028787016868591,0.9028787016868591,0.44553059339523315,3,-0.7122663855552673,0.29627442359924316,-0.0902157574892044,-0.4724740982055664,0.6778988838195801,0.5840131640434265,0.1733415275812149,-1.219099998474121,-0.9904487133026123,-0.9420541524887085,0.867134690284729,0.9666947722434998,0.9791624546051025,-0.9758169054985046,0.9621642827987671,-0.9179672002792358,0.8089004755020142,-0.9364005923271179,0.9982551336288452,0.714312732219696,-0.9975245594978333,0.8912245631217957,0.7968484163284302,-0.9227703213691711,0.4163626432418823,0.43394187092781067,-0.12647326290607452,-0.883638858795166,-1.0327965021133423,0.29462260007858276,0.9323906898498535,1.6244585514068604,1.105611801147461,-1.7888816595077515,0.740465521812439,-1.4397034645080566,-1.1356823444366455,0.5380513668060303,1.0251481533050537,-0.7038769721984863,-0.737201988697052,0.12367875874042511,0.07567299902439117,0.22992746531963348,-0.8697939515113831,-0.021328426897525787,0.6809125542640686,-0.8824944496154785,0.7296690940856934,1.399217128753662,-0.3953994810581207,-0.18071117997169495
220,14,4,2,3,0,0,0,5.094972610473633,0.9940623641014099,0.9940623641014099,0.04393300414085388,3,-1.2703449726104736,-0.7809349298477173,-0.4590155780315399,-0.3839482069015503,-0.5650142431259155,0.047070637345314026,0.34220635890960693,-0.25893351435661316,-0.9572328925132751,-0.462493896484375,-0.7294691801071167,-0.8792579770088196,-0.3798825144767761,-0.9344151020050049,0.7976479530334473,-0.7092154026031494,-0.9566819071769714,-0.6933398842811584,-0.6618990898132324,-0.2002851963043213,-0.2245405912399292,-0.9103822112083435,0.9853021502494812,-0.8303327560424805,-0.3442123532295227,-0.004154980648308992,0.13926275074481964,0.47284582257270813,-1.4271870851516724,-0.8647938966751099,1.2979681491851807,1.300818920135498,0.867612361907959,-0.7268622517585754,1.8574671745300293,-1.6756587028503418,-1.2086267471313477,-0.3525336682796478,0.5722149610519409,0.09583902359008789,-0.7297964692115784,0.12161780893802643,0.07189889252185822,0.2559325098991394,-0.8756157159805298,-0.016407577320933342,0.6780634522438049,-0.8883086442947388,0.7226265668869019,1.3915766477584839,-0.4050275981426239,-0.1754436194896698
221,14,4,2,3,0,0,0,5.181237697601318,0.9939034581184387,0.9939034581184387,0.04499631002545357,3,-0.6807351112365723,-0.6085883975028992,0.5662746429443359,0.18094390630722046,-0.34239518642425537,0.35410434007644653,-0.0508233904838562,-0.18935982882976532,-0.6271769404411316,0.0823805034160614,-0.9197114109992981,-0.9755541682243347,-0.8814981579780579,-0.5486334562301636,0.4212920665740967,0.03763333335518837,-0.9897593259811401,-0.2774709165096283,-0.9506323933601379,-0.49376222491264343,0.774850606918335,-0.934120237827301,0.9808241128921509,-0.5961529612541199,-0.870995819568634,-0.32824718952178955,-0.3391065001487732,1.1347529888153076,-0.8098203539848328,-0.7812595963478088,1.7764064073562622,0.6772230267524719,0.7853516936302185,0.07542644441127777,1.5185911655426025,-2.0169148445129395,-1.1801395416259766,-0.3946939706802368,0.44667109847068787,0.30675530433654785,-0.7135124802589417,0.11661997437477112,0.06497486680746078,0.28461381793022156,-0.879169762134552,-0.014491557143628597,0.6740550398826599,-0.8939228653907776,0.7163036465644836,1.387437343597412,-0.4171088933944702,-0.172221839427948
222,14,4,2,3,0,0,0,5.054719924926758,0.9926804900169373,0.9926804900169373,0.05272018164396286,3,0.005164831876754761,-0.5352566242218018,0.17694425582885742,-0.14365556836128235,-0.3379719853401184,-0.09861467778682709,-0.16868332028388977,0.14918629825115204,-0.4461871385574341,0.11894965171813965,-0.8579553365707397,-0.9458157420158386,-0.8184676170349121,-0.5094062685966492,0.38854724168777466,-0.029413992539048195,-0.9717658162117004,-0.2305276095867157,-0.9233748316764832,-0.33944961428642273,0.7133227586746216,-0.8947870135307312,0.9484416246414185,-0.5025282502174377,-0.8558468222618103,-0.3974463939666748,-0.30234619975090027,1.0571855306625366,-0.866881787776947,-0.7411479353904724,1.8517836332321167,0.7314050793647766,0.7641334533691406,0.11363309621810913,1.4811283349990845,-2.0387587547302246,-1.1877464056015015,-0.2350083738565445,0.3993948698043823,0.2265191525220871,-0.6971820592880249,0.11149781942367554,0.05796307325363159,0.31139880418777466,-0.8829082250595093,-0.01292361319065094,0.6700015664100647,-0.8993226885795593,0.7107466459274292,1.38377046585083,-0.42796939611434937,-0.16902421414852142
223,14,4,2,3,0,0,0,2.73738431930542,0.821999192237854,0.821999192237854,0.7013611793518066,3,-0.6247197389602661,0.330007404088974,-0.8991027474403381,-0.41901302337646484,-0.40627580881118774,-0.9580026268959045,1.0003801584243774,0.03965763747692108,0.9840229749679565,0.9001702070236206,-0.4628772437572479,-0.8258655667304993,-0.9158223867416382,0.9651354551315308,-0.9357256889343262,0.903042733669281,-0.1161530464887619,0.946136474609375,-0.9922275543212891,-0.6826601028442383,0.9735799431800842,-0.549170970916748,-0.9485304355621338,0.7335814237594604,-1.0058501958847046,-1.4193291664123535,-0.4424019753932953,0.8670129776000977,-0.8817605376243591,0.013036270625889301,1.6204973459243774,0.3829745650291443,1.0363112688064575,1.4674193859100342,0.5622732639312744,-1.9447778463363647,-0.4082399606704712,0.8387787342071533,-0.4830459654331207,-0.2028985172510147,-0.6793166399002075,0.09571689367294312,0.0382114015519619,0.28450846672058105,-0.861983597278595,-0.012283236719667912,0.67469322681427,-0.8822662234306335,0.730358362197876,1.404740810394287,-0.43081536889076233,-0.18780867755413055
224,14,4,2,3,0,0,0,3.5548763275146484,0.9631456732749939,0.9631456732749939,0.20587903261184692,3,-0.8347554206848145,-0.3421285152435303,-0.05082259699702263,-0.2515254020690918,0.42056697607040405,0.18040518462657928,0.2289992868900299,-0.3162728548049927,-0.9458200931549072,-0.8327065110206604,0.4329795241355896,0.5793818235397339,0.7232983708381653,-0.8729197978973389,0.830488383769989,-0.6519232988357544,-0.11471009999513626,-0.7702652215957642,0.9426873326301575,0.2684001922607422,-0.9358426928520203,0.4728333353996277,0.860958993434906,-0.839174211025238,0.6411523222923279,0.6364326477050781,-0.11341538280248642,-0.11884744465351105,-1.3651394844055176,0.15852704644203186,0.7928984761238098,1.611755609512329,0.8955218195915222,-1.4679725170135498,1.0516743659973145,-1.7743291854858398,-1.459607720375061,0.17242327332496643,0.7162261605262756,-0.377300500869751,-0.6958182454109192,0.09782832115888596,0.04669640213251114,0.29052552580833435,-0.8677582144737244,-0.008440443314611912,0.675160825252533,-0.8842499852180481,0.7257605195045471,1.3968292474746704,-0.4264064431190491,-0.18294484913349152
225,14,4,2,3,0,0,0,5.131155490875244,0.994343638420105,0.994343638420105,0.042126189917325974,3,-0.677442193031311,-1.3964778184890747,0.5356391668319702,0.13400870561599731,-0.6518341302871704,0.6421652436256409,-0.015323549509048462,-0.5911712050437927,-0.9660778045654297,-0.475248247385025,-0.8719738721847534,-0.9400069117546082,-0.592066764831543,-0.9262208342552185,0.8381701707839966,-0.5950933694839478,-0.9905550479888916,-0.7829484343528748,-0.628948986530304,-0.30291977524757385,-0.01110721193253994,-0.9127817153930664,0.9962522387504578,-0.8612028956413269,-0.4299856424331665,0.042183682322502136,0.005231780000030994,0.6125413775444031,-1.2514082193374634,-0.8771982192993164,1.281157374382019,1.2234041690826416,0.8373810052871704,-0.775546133518219,1.8934141397476196,-1.723605751991272,-1.199401617050171,-0.47158631682395935,0.6196628212928772,0.21375609934329987,-0.6881346106529236,0.09605132788419724,0.04330664500594139,0.3140321969985962,-0.8737227320671082,-0.004180999472737312,0.6724134087562561,-0.8900771737098694,0.7189171314239502,1.3895381689071655,-0.4347754418849945,-0.17741823196411133
226,14,4,2,3,0,0,0,3.521488666534424,0.9311087131500244,0.9311087131500244,0.3400211036205292,3,-1.650679588317871,-0.962900698184967,1.4145493507385254,-0.14040295779705048,0.6768938899040222,-0.32852816581726074,1.0583211183547974,-0.2811626195907593,0.9624140858650208,0.6671854257583618,-0.6537652611732483,-0.8957908153533936,-0.959381103515625,0.9716266393661499,-0.9038510918617249,0.9561483263969421,-0.8146700859069824,0.9108976721763611,-0.943795382976532,-0.8385583758354187,0.9694074988365173,-0.13744445145130157,-0.5659862160682678,0.45302680134773254,-0.9164401292800903,-1.287247657775879,-0.5002918839454651,1.1336649656295776,-0.956284761428833,0.008133950643241405,1.6002330780029297,0.34568023681640625,0.8077395558357239,1.6529475450515747,0.5828422904014587,-1.992363691329956,-0.5591399073600769,0.46368032693862915,-0.38108548521995544,-0.0020680991001427174,-0.6682379245758057,0.08155810832977295,0.032048653811216354,0.29644539952278137,-0.8530455231666565,-0.006778055801987648,0.6786289811134338,-0.8857261538505554,0.7351270318031311,1.4015239477157593,-0.4410417973995209,-0.19137170910835266
227,14,4,2,3,0,0,0,2.6687347888946533,0.8039077520370483,0.8039077520370483,0.7510989904403687,3,-0.012894898653030396,-0.4963625967502594,0.16457393765449524,0.08704472333192825,0.09456795454025269,-1.6317071914672852,0.2424282431602478,0.4577220678329468,0.9981765747070312,0.9718192219734192,-0.841610312461853,-0.9536576271057129,-0.9887552857398987,0.9966848492622375,-0.9812496900558472,0.9834504127502441,-0.6796827912330627,0.9819315671920776,-0.99844890832901,-0.8182364106178284,0.9979656338691711,-0.5948512554168701,-0.9618369936943054,0.9141473174095154,-0.9322124123573303,-1.2868481874465942,-0.4867548942565918,1.1580309867858887,-0.8907268047332764,-0.04360929876565933,1.4589942693710327,0.4192587435245514,0.8928760290145874,1.597653865814209,0.5710093975067139,-1.996321201324463,-0.5072014927864075,0.7186793684959412,-0.5918565988540649,-0.08097180724143982,-0.6508282423019409,0.062173619866371155,0.014705085195600986,0.28149890899658203,-0.8343818187713623,-0.004182740114629269,0.683738112449646,-0.8756706118583679,0.7508237361907959,1.4160394668579102,-0.4446304440498352,-0.20513029396533966
228,14,4,2,3,0,0,0,5.283624172210693,0.9949055910110474,0.9949055910110474,0.03849002718925476,3,-0.8300727605819702,0.6928420662879944,1.265374779701233,-0.7373914122581482,0.3702702522277832,0.035042598843574524,-0.35270461440086365,0.7479577660560608,-0.5420284867286682,-0.22657926380634308,-0.9096082448959351,-0.970883309841156,-0.7710601687431335,-0.6157397031784058,0.6051530838012695,-0.06368646025657654,-0.9822655320167542,-0.2553520202636719,-0.8897087574005127,-0.1405295580625534,0.6253701448440552,-0.8761547803878784,0.9740315675735474,-0.6024981141090393,-0.8042098879814148,-0.3106479048728943,-0.2694784104824066,1.1663882732391357,-0.9226270318031311,-0.8069939613342285,1.7694627046585083,0.805706799030304,0.6261116862297058,-0.1691201776266098,1.5656095743179321,-1.9341230392456055,-1.1432979106903076,-0.44245296716690063,0.5654492378234863,0.3042225241661072,-0.6376873254776001,0.05953044444322586,0.0101033765822649,0.3072035610675812,-0.8417295217514038,-0.002009121933951974,0.6796571016311646,-0.8823274374008179,0.7429909110069275,1.4116588830947876,-0.45285069942474365,-0.2002021074295044
229,14,4,2,3,0,0,0,3.0480198860168457,0.8741351366043091,0.8741351366043091,0.5424238443374634,3,-0.021357327699661255,-0.11849169433116913,-0.4609719514846802,0.16153350472450256,-0.1436615139245987,-0.7767891883850098,-0.10523982346057892,0.07345099747180939,0.9642561078071594,0.8914740681648254,-0.7742626070976257,-0.9006065726280212,-0.9452869296073914,0.9287845492362976,-0.8507339358329773,0.8688871264457703,-0.692711591720581,0.8702362179756165,-0.9922917485237122,-0.5767138600349426,0.9808679819107056,-0.6981867551803589,-0.6670477986335754,0.6598670482635498,-0.9525697231292725,-1.2704252004623413,-0.4439231753349304,1.1281477212905884,-0.9042088985443115,-0.10308195650577545,1.658469557762146,0.3726634383201599,0.8432787656784058,1.4983850717544556,0.6083626747131348,-1.9926515817642212,-0.5183571577072144,0.6532440781593323,-0.5397424697875977,-0.03759116679430008,-0.6197206974029541,0.044808048754930496,-0.0035805506631731987,0.293701708316803,-0.8258368372917175,-0.001391545170918107,0.6839583516120911,-0.8780587315559387,0.7559682726860046,1.4242137670516968,-0.45644432306289673,-0.21114911139011383
230,14,4,2,3,0,0,0,2.731680393218994,0.9027215838432312,0.9027215838432312,0.447944700717926,3,-0.10184252262115479,0.15792366862297058,0.22512780129909515,0.6680676937103271,1.6586840152740479,-0.04488098621368408,-2.740100383758545,0.06515948474407196,-0.9891905188560486,-0.8336343765258789,-0.22103722393512726,0.6843453049659729,0.8579077124595642,-0.9790748953819275,0.9794072508811951,-0.8757306933403015,-0.44848936796188354,-0.9639716744422913,0.9754530191421509,0.8439705967903137,-0.9608069658279419,0.4213635325431824,0.9886673092842102,-0.8604158759117126,0.6505007743835449,1.0951639413833618,-0.2283322662115097,0.16887614130973816,-1.1274255514144897,0.027773888781666756,0.751315712928772,1.7296425104141235,0.3843778371810913,-1.63385009765625,0.7074978947639465,-1.7962195873260498,-1.468865156173706,0.19765134155750275,0.8048220872879028,-0.26292917132377625,-0.640977680683136,0.047878019511699677,0.003591585671529174,0.30768483877182007,-0.8350194692611694,0.002364939311519265,0.6848704218864441,-0.8800752758979797,0.7476876974105835,1.4137769937515259,-0.44828975200653076,-0.20509739220142365
231,14,4,2,3,0,0,0,2.64497447013855,0.8265587091445923,0.8265587091445923,0.6926549077033997,3,0.6102193593978882,-0.7959898114204407,-0.3974217474460602,-0.26236703991889954,-0.28153425455093384,-0.14277444779872894,1.2966444492340088,-0.5363805294036865,0.830740213394165,0.13295283913612366,0.7614272832870483,0.6136566400527954,-0.1489447057247162,0.838762104511261,-0.7429230809211731,0.6940194368362427,0.7424582242965698,0.6680864691734314,0.35386621952056885,-0.5578813552856445,-0.04753860831260681,0.7919175624847412,-0.9224822521209717,0.06422246992588043,-0.37850525975227356,-1.1953355073928833,-0.5728306174278259,0.028584424406290054,-1.2278269529342651,0.8241086006164551,1.6208304166793823,0.607589840888977,1.3170990943908691,1.07304048538208,0.4113790690898895,-2.1078288555145264,-0.4931533932685852,0.9108779430389404,-0.37566113471984863,-0.44236835837364197,-0.6200275421142578,0.057552460581064224,0.012364930473268032,0.23920677602291107,-0.7994536757469177,-0.013520647771656513,0.6826541423797607,-0.8755536675453186,0.7657508850097656,1.432166576385498,-0.45195817947387695,-0.221932053565979
232,14,4,2,3,0,0,0,3.0218029022216797,0.9303483963012695,0.9303483963012695,0.3446246385574341,3,-0.8220548629760742,-0.344490647315979,-0.3780958354473114,-0.7444654107093811,-1.0923347473144531,1.1904444694519043,0.1955520212650299,-0.80409836769104,-0.9987435340881348,-0.928798496723175,-0.32253509759902954,-0.16035781800746918,0.8479267358779907,-0.9981928467750549,0.9881373643875122,-0.9807411432266235,-0.9003212451934814,-0.9776418209075928,0.8881825804710388,0.6283286809921265,-0.9805256128311157,-0.683718204498291,0.9987309575080872,-0.964975118637085,0.6620041131973267,0.8774537444114685,0.3359210789203644,0.39214619994163513,-1.5950953960418701,-0.3022608757019043,0.6947468519210815,1.5702837705612183,0.5551007986068726,-1.8237553834915161,1.3480890989303589,-1.3214221000671387,-1.2488032579421997,-0.07084102183580399,0.24505622684955597,-0.31862422823905945,-0.6361240148544312,0.05992286279797554,0.015537409111857414,0.25998812913894653,-0.8114768266677856,-0.007550897542387247,0.6833312511444092,-0.8794853687286377,0.7567724585533142,1.4208099842071533,-0.4470188021659851,-0.2150118201971054
233,14,4,2,3,0,0,0,1.7216486930847168,0.6996440887451172,0.6996440887451172,1.008277177810669,3,-0.3275328576564789,0.08007275313138962,-0.0628085657954216,-0.25317132472991943,1.5582761764526367,0.6913151144981384,0.7980704307556152,-0.5757089257240295,-0.9066302180290222,-0.8823262453079224,0.9692973494529724,0.9936602711677551,0.9849182367324829,-0.7235017418861389,0.7795852422714233,-0.6604968309402466,0.9783449769020081,-0.7950398325920105,0.9995531439781189,0.6149204969406128,-0.9966915845870972,0.9898062944412231,-0.5248892307281494,-0.782493531703949,0.3366791307926178,-0.03341446444392204,-0.18300823867321014,-1.035524845123291,-1.346064805984497,0.5679634213447571,0.5437898635864258,1.5814403295516968,1.670558214187622,-1.614945650100708,0.5786543488502502,-1.255738615989685,-0.5781330466270447,0.9306541085243225,0.7289751172065735,-0.8918849229812622,-0.6609229445457458,0.0633959099650383,0.04262613132596016,0.22641253471374512,-0.8233627080917358,0.0007100687362253666,0.6786355376243591,-0.8766312599182129,0.7562500238418579,1.4214600324630737,-0.4295320510864258,-0.21046757698059082
